job_title,job_url,company,company_url,rating,reviews,experience,salary,location,description,tags,posted
SAP ABAP HANA Developer,https://www.naukri.com/job-listings-sap-abap-hana-developer-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-7-years-231025916073,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-7 Yrs,,"Mumbai, Pune, Bengaluru",,odata;sap hana;cds views;sap abap;abap;adobe forms;artificial intelligence;sap s hana,4 days ago
Azure .NET Architect,https://www.naukri.com/job-listings-azure-net-architect-hexaware-technologies-pune-bengaluru-mumbai-all-areas-12-to-20-years-300625010210,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,12-20 Yrs,25-37.5 Lacs PA,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Should have exposure or hands on in designing API using RAML or Open API Specification ...,.Net;Azure Functions;Service Bus;Azure Api Management;Blob Storage;Azure Logic Apps;Azure Apim,1 week ago
Postgresql Database Administrator,https://www.naukri.com/job-listings-postgresql-database-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-231025916138,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru",Your role . 4+ years of experience as a PostgreSQL DBA in production environmentsExperi...,database performance tuning;artificial intelligence;sql;postgresql;production processes;postgresql database administration;performance tuning;oracle rac,4 days ago
SAP PP -MES,https://www.naukri.com/job-listings-sap-pp-mes-capgemini-pune-bengaluru-mumbai-all-areas-10-to-20-years-241025012136,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,10-20 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)","Role overviewThe SAP PP with MES Lead is responsible for leading the design, implement...",SAP Production Planning;sap MES;SAP PP;PP;Production;Production planning;Planning;SAP,4 days ago
Vmware Hypervisor Administrator,https://www.naukri.com/job-listings-vmware-hypervisor-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-5-to-8-years-241025912744,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,5-8 Yrs,,"Mumbai, Pune, Bengaluru",Your RoleDaily monitoring and health checks of ESXi hosts and virtual machines.Performi...,patching;esxi;vmware administration;virtual machines;vmotion;storage vmotion;drs;vcenter update manager,4 days ago
AWS DevOps Engineer,https://www.naukri.com/job-listings-aws-devops-engineer-fractal-analytics-ltd-noida-mumbai-pune-gurugram-chennai-bengaluru-4-to-9-years-251025504923,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-439,4.0,956.0,4-9 Yrs,,"Noida, Mumbai, Pune, Gurugram, Chennai, Bengaluru","Mention the educational qualifications necessary, any certification /specific academic ...",kubernetes;continuous integration;nexus;nagios;sonarqube;dns;vpc;ci/cd,2 days ago
"Storage & Backup Administrator - Veeam, Pure Storage, Data Domain",https://www.naukri.com/job-listings-storage-backup-administrator-veeam-pure-storage-data-domain-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-241025912785,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru",". 4-12 years of experience in designing, implementing, and managing SAN and NAS solutio...",backup management;data domain;iscsi;zoning;nfs;hitachi storage;vmware;brocade,4 days ago
Oracle Financial Consolidation and Close Cloud Service Consultant,https://www.naukri.com/job-listings-oracle-financial-consolidation-and-close-cloud-service-consultant-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-8-years-241025912483,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-8 Yrs,,"Mumbai, Pune, Bengaluru","Experience in Hyperion Financial Management (HFM), FDM/ FDMEE, HFR / Smart View and FCC...",pvs;hyperion;hfr;hyperion planning;oracle service cloud;essbase;oracle;epm,4 days ago
SAP FICO Lead,https://www.naukri.com/job-listings-sap-fico-lead-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-7-to-11-years-231025916074,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,7-11 Yrs,,"Mumbai, Pune, Bengaluru",Your Profile . 816 years of SAP FICO experience with deep expertise in core areas like ...,statutory compliance;sap;sap s hana;stakeholder management;sap fico;sap fico implementation;fico;aa,4 days ago
Azure DevOps Engineer,https://www.naukri.com/job-listings-azure-devops-engineer-fractal-analytics-ltd-noida-mumbai-pune-chennai-gurugram-bengaluru-3-to-7-years-231025500553,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-439,4.0,956.0,3-7 Yrs,,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",Some level of proficiency in error analysis. Linux / Unix based machine set up for all ...,Unix;Managed services;Linux;Configuration management;Security services;Workflow;Instrumentation;Product design,4 days ago
Software-Defined Wide Area Network Professional,https://www.naukri.com/job-listings-software-defined-wide-area-network-professional-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-231025916086,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru",. What will you love working at Capgemini . Capgemini is at the forefront ofSD-WAN tran...,bgp;ospf;sd;routing protocols;troubleshooting;eigrp;wan;solarwinds,4 days ago
SAP SD Localization Consultant/Senior Consultant,https://www.naukri.com/job-listings-sap-sd-localization-consultant-senior-consultant-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-5-to-10-years-231025916102,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,5-10 Yrs,,"Mumbai, Pune, Bengaluru","Your Profile . 5+ years of experience in SAP consulting, especially in MM, SD, IM, WM m...",im;sd;sap consulting;wm module;taxation;sap;sap sd;sap module,4 days ago
SAP BRIM CC Consultant/Senior Consultant,https://www.naukri.com/job-listings-sap-brim-cc-consultant-senior-consultant-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-6-to-11-years-231025916134,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,6-11 Yrs,,"Mumbai, Pune, Bengaluru",6 to 12 years of experience in SAP BRIM with specialization in Convergent ChargingExper...,artificial intelligence;sap consulting;convergent charging;sap;charging;sap upgrade;jsp;sap fi,4 days ago
Cloud Ops (Senior),https://www.naukri.com/job-listings-cloud-ops-senior-infogain-india-private-limited-mumbai-pune-bengaluru-7-to-11-years-271025015359,Infogain,https://www.naukri.com/infogain-jobs-careers-571,3.5,1302.0,7-11 Yrs,,"Hybrid - Mumbai, Pune, Bengaluru",Collaborate with stakeholders to gather requirements and translate them into technical ...,kubernetes;analytical;ansible;docker;cloud;scripting;git;gcp,1 day ago
Windows Administrator,https://www.naukri.com/job-listings-windows-administrator-citiustech-pune-bengaluru-mumbai-all-areas-5-to-8-years-231025016277,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-8 Yrs,,"Pune, Bengaluru, Mumbai (All Areas)","Preferred . Strong hands-on experience with storage technologies (SAN, NAS, RAID, etc.)...",Windows Server Administration;Windows Administration;Active Directory;Server administration;Microsoft Windows;Directory;Server;Administration,4 days ago
Snowflake Data Engineer- Immediate Joiner Required,https://www.naukri.com/job-listings-snowflake-data-engineer-immediate-joiner-required-citiustech-pune-bengaluru-mumbai-all-areas-3-to-8-years-231025013011,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,3-8 Yrs,,"Pune, Bengaluru, Mumbai (All Areas)","Experience in various Ingestion methods in Snowflake (Copy, Snowpipe, Dynamic tables, s...",Azure Data Factory;ADF;Matillion;Snowflake;ETL;Azure Databricks;Data Warehousing;SQL,4 days ago
Windows Active Directory Administrator,https://www.naukri.com/job-listings-windows-active-directory-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-231025916061,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru","12 years of experience in Windows Server OS, Active Directory, DNS, DHCP, and GPO",gpo;dns;active directory;windows server;dhcp;windows active directory;windows xp;vmware,4 days ago
Change Management Professional,https://www.naukri.com/job-listings-change-management-professional-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-221025916988,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru",Your profile . 4 - 12 years experience as Change manager Hands-on experience with ITSM ...,itil change management;documentation;bmc remedy;servicenow;itil;project management;oracle;service management,5 days ago
Backup Administrator,https://www.naukri.com/job-listings-backup-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-221025916954,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru","Your Profile . 4-12 years of experience in designing, implementing, and manage enterpri...",performance tuning;solarwinds;recovery;incident management;troubleshooting;backup management;disaster recovery planning;commvault,5 days ago
Azure Developer,https://www.naukri.com/job-listings-azure-developer-citiustech-pune-bengaluru-mumbai-all-areas-5-to-8-years-231025021162,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-8 Yrs,,"Pune, Bengaluru, Mumbai (All Areas)",""": - 5+ years of experience with Azure Data Factory and Databricks with Big Data ecosys...",Azure;Azure Cloud;Azure Developer;Microsoft Azure;Cloud;Development,4 days ago
Gcp Architect,https://www.naukri.com/job-listings-gcp-architect-citiustech-pune-bengaluru-mumbai-all-areas-10-to-15-years-231025020993,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,10-15 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)","5-8 years strong experience in design, develop, and maintain Terraform scripts to provi...",Terraform;GCP;Cloud Architecture;Gcp Cloud;Kubernetes;Architecture;Cloud,4 days ago
Oracle Database Administrator,https://www.naukri.com/job-listings-oracle-database-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-231025916052,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru","Your Profile . 4-12 years of experience in designing, deploying and managing Oracle dat...",performance tuning;oracle rac;sql;dataguard;rman;database internals;backup management;12c,4 days ago
SAP PS (Project System) Senior Consultant/ Lead,https://www.naukri.com/job-listings-sap-ps-project-system-senior-consultant-lead-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-9-to-13-years-221025917029,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,9-13 Yrs,,"Mumbai, Pune, Bengaluru",S / 4HANA and global rollout exposure preferred . What youll love about working with us...,sap;sap ps;sap s hana;sd;stakeholder engagement;purchase;sap sd;logistics,5 days ago
BASIS Architect,https://www.naukri.com/job-listings-basis-architect-capgemini-pune-bengaluru-mumbai-all-areas-10-to-18-years-231025010701,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,10-18 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Job Brief: We are seeking a skilled and experienced SAP BASIS Architect to lead the des...,Basis;SAP;Architecture;Sap S Hana;Saps;S;SAP Hana,5 days ago
Lead AI Architect,https://www.naukri.com/job-listings-lead-ai-architect-fractal-analytics-pune-bengaluru-mumbai-all-areas-11-to-16-years-221025023149,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-439,4.0,956.0,11-16 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Experience in DevOps and MLOps Required Qualifications: . 11-16 years of experience in ...,Large Language Model;Generative Ai;llmops;Artificial Intelligence;Natural Language Processing;Ml Algorithms;Devops;Algorithms,5 days ago
Java Full Stack Developer,https://www.naukri.com/job-listings-java-full-stack-developer-citiustech-mumbai-pune-bengaluru-5-to-8-years-231025013807,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-8 Yrs,,"Hybrid - Mumbai, Pune, Bengaluru","Must Have experience Spring Framework, Spring boot Microservices Docker Kubernetes Mess...",Java;Java Fullstack;Angular;Full Stack;Development;Stack,4 days ago
SAP Ariba Techno-Functional Lead,https://www.naukri.com/job-listings-sap-ariba-techno-functional-lead-capgemini-pune-bengaluru-mumbai-all-areas-10-to-17-years-221025007774,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,10-17 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Good problem solving and communication skillsDesired Qualifications: SAP training / cer...,Sap Ariba;Ariba Buyer;Downstream;Buying;SAP;Ariba;Techno functional;Buyer activities,6 days ago
Informatica Developer,https://www.naukri.com/job-listings-informatica-developer-citiustech-pune-bengaluru-mumbai-all-areas-5-to-10-years-231025018061,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-10 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Required Skill: Informatica power centre / IICS + SnowflakeRelevant Experience: Minimum...,Etl Informatica;Snowflake;Informatica Development;Informatica Powercenter;SQL;Iics;Powercenter;ETL,4 days ago
Power Pages Developer,https://www.naukri.com/job-listings-power-pages-developer-hexaware-technologies-navi-mumbai-pune-bengaluru-5-to-9-years-161025016506,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,5-9 Yrs,,"Hybrid - Navi Mumbai, Pune, Bengaluru","Good to have proficiency in building Power BI reports and dashboards, creating Canvas a...",Power Pages;Power Automate;dynamics 365;dataverse;Azure Devops;Dynamics;Dynamic;Page,4 days ago
Lead Data Scientist- Gen AI,https://www.naukri.com/job-listings-lead-data-scientist-gen-ai-fractal-analytics-pune-bengaluru-mumbai-all-areas-10-to-16-years-221025022765,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-439,4.0,956.0,10-16 Yrs,,"Pune, Bengaluru, Mumbai (All Areas)","As an NLP Lead Data Scientist, you will be building solutions that require analysing an...",Generative Ai;Natural Language Processing;Data Science;Tensorflow;Neural Networks;Bert;Machine Learning;Deep Learning,5 days ago
SAP Basis Administrator,https://www.naukri.com/job-listings-sap-basis-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-6-to-11-years-221025917070,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,6-11 Yrs,,"Mumbai, Pune, Bengaluru",Proficient in incident / service request handling and SLA adherence Your Profile . 6 to...,sap;bods;java;system installation;troubleshooting;oracle;performance tuning;ecc,5 days ago
Sap Treasury Consultant,https://www.naukri.com/job-listings-sap-treasury-consultant-capgemini-pune-bengaluru-mumbai-all-areas-9-to-14-years-231025019649,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,9-14 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)","Required Skills & Qualifications: . Bachelors or Master s degree in Finance, Accounting...",Sap Trm;Treasury Management;Treasury;Treasury Risk Management;Consulting;Management;SAP;Risk,4 days ago
Control M Administrator,https://www.naukri.com/job-listings-control-m-administrator-capgemini-technology-services-india-limited-mumbai-pune-bengaluru-4-to-9-years-231025916060,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Mumbai, Pune, Bengaluru","Design, schedule, monitor, and troubleshoot batch jobs and workflows",microsoft azure;patching;control-m;api;aws;switching;tcp;python,4 days ago
SAP SD Hana with Advanced Variant Configuration,https://www.naukri.com/job-listings-sap-sd-hana-with-advanced-variant-configuration-capgemini-pune-bengaluru-mumbai-all-areas-10-to-17-years-231025010254,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,10-17 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",We are seeking an experienced SAP Sales and Distribution (SD) Consultant with a proven...,SD HANA;sap sd;AVC;Saps;SAP;SAP Hana;SAP S Hana;SD,5 days ago
Financial Analyst,https://www.naukri.com/job-listings-financial-analyst-capgemini-kolkata-pune-mumbai-all-areas-2-to-7-years-231025010236,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,2-7 Yrs,,"Kolkata, Pune, Mumbai (All Areas)",Key Responsibilities:Prepare monthly reports and schedules for actuals and analysis; s...,FPNA;Financial Analysis;Forecasting;budgeting;Finance;Analysis;FPA,5 days ago
Customer Support Associate,https://www.naukri.com/job-listings-customer-support-associate-teamlease-digital-pune-bengaluru-mumbai-all-areas-0-to-5-years-050925029393,Firm in Internet Sector,,,,0-5 Yrs,,"Pune, Bengaluru, Mumbai (All Areas)",Role & responsibilities  • Provide high quality Tier 2 Customer Support service to Cust...,BPO;International BPO;International;Customer support,3 days ago
HR  Shared Services Specialist,https://www.naukri.com/job-listings-hr-shared-services-specialist-atos-pune-chennai-mumbai-all-areas-7-to-12-years-241025015631,Atos,https://www.naukri.com/atos-jobs-careers-111,3.8,4729.0,7-12 Yrs,,"Pune, Chennai, Mumbai (All Areas)",Location: Chennai/Pune/MumbaiShift - 1 to 10.30pm ISTImmediate Joiners/Lesser notice p...,Hr Shared Services;Offboarding;Employee Life Cycle;Onboarding;Life cycle;Hrsd;Sharing;HRO,3 days ago
SAP Security /GRC Architect,https://www.naukri.com/job-listings-sap-security-grc-architect-tata-consultancy-services-pune-chennai-mumbai-all-areas-8-to-13-years-211025003409,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,8-13 Yrs,,"Pune, Chennai, Mumbai (All Areas)","Handson experience on GRC AC (ARM, ARA, EAM and BRM)Role - SAP GRC Security Consultant....",SAP Security;SAP GRC;Sap Security And Grc;Saps;Architecture;GRC;Security;SAP,6 days ago
Individual Contributor(IC) - MIS,https://www.naukri.com/job-listings-individual-contributor-ic-mis-hexaware-technologies-navi-mumbai-pune-chennai-5-to-10-years-211025003021,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,5-10 Yrs,,"Navi Mumbai, Pune, Chennai",Role & responsibilities This offers the opportunity to work with diverse teams and cont...,MIS Operations;MIS Reporting;Advanced Excel;Operations;Excel;MIS;Reporting;Ic,6 days ago
Python Software Developer- Pune,https://www.naukri.com/job-listings-python-software-developer-pune-infosys-pune-delhi-ncr-mumbai-all-areas-5-to-10-years-260825030044,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-10 Yrs,,"Hybrid - Pune, Delhi / NCR, Mumbai (All Areas)","Educational Requirements . MCA, MSc, MTech, Bachelor of Engineering, BCA, BSc, BTech Ba...",Django;Python;Flask;Software;Software development;Development,5 days ago
Talent Acquisition Partner - Dutch Speaking,https://www.naukri.com/job-listings-talent-acquisition-partner-dutch-speaking-avantor-performance-materials-india-private-limited-mumbai-pune-gurugram-2-to-6-years-231025914442,Avantor,https://www.naukri.com/avantor-jobs-careers-6595,3.7,316.0,2-6 Yrs,,"Mumbai, Pune, Gurugram",Bachelors Degree or equivalent experience preferredExperience within a corporate full-c...,workday;sourcing;talent acquisition;recruitment;crm;shortlisting;ats;screening,4 days ago
Tcs Hiring Alert! Avaloq Developer - Pune/Mumbai/Chennai,https://www.naukri.com/job-listings-tcs-hiring-alert-avaloq-developer-pune-mumbai-chennai-tata-consultancy-services-pune-chennai-mumbai-all-areas-5-to-10-years-221025017827,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,5-10 Yrs,,"Pune, Chennai, Mumbai (All Areas)","Flexible to work in shifts Required Technical Skill Set - Avaloq Banking suite, Pl / Sql",Avaloq;Avaloq Development;PLSQL;TCAE;Development;Hiring,5 days ago
Senior Executive - IT Operations,https://www.naukri.com/job-listings-senior-executive-it-operations-startek-rupa-mumbai-navi-mumbai-pune-3-to-5-years-221025505821,STARTEK,https://www.naukri.com/aegis-jobs-careers-427017,3.1,8943.0,3-5 Yrs,"Rupa, Mumbai, Navi Mumbai, Pune","Rupa, Mumbai, Navi Mumbai, Pune",Disclaimer : This job description has been sourced from a public domain and may have be...,Wireless;Senior IT Executive;Business transformation;Artificial Intelligence;Customer support;Customer experience;Troubleshooting;IT operations,5 days ago
"Peoplesoft Functional Consultant - Core HR, Absence Management",https://www.naukri.com/job-listings-peoplesoft-functional-consultant-core-hr-absence-management-birla-management-centre-services-navi-mumbai-pune-14-to-20-years-310823007816,Birla Management Centre Services,https://www.naukri.com/birla-management-centre-services-jobs-careers-123832163,3.5,7.0,14-20 Yrs,,"Navi Mumbai, Pune",Note: The ideal candidate must possess end-to-end integration and enhancement-level exp...,PeopleSoft Functional;PeopleSoft Technical;Peopletools;Application Engine;PeopleSoft Crm;PS Query;Integration Broker;Peoplecode,4 days ago
Aws Devops Engineer,https://www.naukri.com/job-listings-aws-devops-engineer-tata-consultancy-services-pune-aurangabad-mumbai-all-areas-5-to-10-years-270625033100,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,5-10 Yrs,,"Pune, Aurangabad, Mumbai (All Areas)",Experience with large scale cloud modernisationsSpecific skills and experience required...,Aws Devops;Terraform;Ansible;AWS;Kubernetes;Ci/Cd;Cd;Continuous Integration,3 days ago
SAP BTP Integration Consultant,https://www.naukri.com/job-listings-sap-btp-integration-consultant-tata-consultancy-services-pune-chennai-mumbai-all-areas-7-to-12-years-211025003205,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,7-12 Yrs,,"Pune, Chennai, Mumbai (All Areas)","Experience with Integration patterns (A2A, B2B, hybrid, real-time, batch processing)Mus...",Integration;Sap Cpi;Sap Btp Integration Suite;Sap Btp;Sap Integration;Cpi;SAP consulting;Consulting,6 days ago
Boomi Developer,https://www.naukri.com/job-listings-boomi-developer-tata-consultancy-services-hyderabad-pune-mumbai-all-areas-10-to-16-years-080725006360,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,10-16 Yrs,,"Hyderabad, Pune, Mumbai (All Areas)",. Certified DELL Boomi DeveloperExperience in developing the Dell Boomi integration pro...,Integration;Boomi;Dell Boomi;Development,1 day ago
Java Architect,https://www.naukri.com/job-listings-java-architect-hexaware-technologies-navi-mumbai-pune-chennai-12-to-20-years-180725018702,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,12-20 Yrs,,"Hybrid - Navi Mumbai, Pune, Chennai",Experience in core Java development and building web applications using Spring and Angu...,Java;Kafka;Spring Boot;Java architecture;Spring;Boot;Architecture,4 days ago
Azure Fabric Data Engineer,https://www.naukri.com/job-listings-azure-fabric-data-engineer-capgemini-technology-services-india-limited-mumbai-pune-chennai-4-to-8-years-241025912447,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-8 Yrs,,"Mumbai, Pune, Chennai",CertificationsFabric DP-700 & DP-600 certification is preferredVery good collaboration ...,azure databricks;python;pyspark;azure data factory;sql;hive;azure data lake;ssas,4 days ago
AEP Developer,https://www.naukri.com/job-listings-aep-developer-capgemini-technology-services-india-limited-navi-mumbai-pune-chennai-4-to-9-years-231025916063,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,4-9 Yrs,,"Navi Mumbai, Pune, Chennai","Good understanding and experience inJavaScript, Python or R Proficient withdebuggingtoo...",sql;bigquery;python;google;google analytics;hive;digital marketing;css,4 days ago
Gen AI - Agentic AI Developer,https://www.naukri.com/job-listings-gen-ai-agentic-ai-developer-eclerx-pune-gurugram-mumbai-all-areas-5-to-10-years-231025014479,eClerx,https://www.naukri.com/eclerx-jobs-careers-7679,3.1,5804.0,5-10 Yrs,,"Hybrid - Pune, Gurugram, Mumbai (All Areas)","Work Experience. Bachelors or Master s degree in Computer Science, AI, Data Science, or...",Agentic Ai;Python;Ai agent;Generative Ai;Natural Language Processing;Machine Learning;Deep Learning;Machine,4 days ago
Azure Purview Data Engineer,https://www.naukri.com/job-listings-azure-purview-data-engineer-capgemini-technology-services-india-limited-navi-mumbai-pune-chennai-2-to-7-years-231025916083,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,2-7 Yrs,,"Navi Mumbai, Pune, Chennai",Should have 2+ years of experience in Azure Purview technology with strong project trac...,python;presentation skills;microsoft azure;artificial intelligence;powershell;kubernetes;azure data factory;azure devops,4 days ago
Consultant  S2C (MM / LE),https://www.naukri.com/job-listings-consultant-s2c-mm-le-ntt-data-business-solutions-pune-bengaluru-mumbai-all-areas-10-to-20-years-151025022338,NTT DATA Business Solutions,https://www.naukri.com/ntt-data-business-solutions-jobs-careers-5934,3.9,1526.0,10-20 Yrs,,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)","Work with legal, finance, and business stakeholders to mitigate contract risks and ensu...",implementation;MM;Source-to-Contract;LE;vendor selection;negotiations;S2C process improvement;eSourcing,5 days ago
Developer,https://www.naukri.com/job-listings-developer-citiustech-pune-chennai-mumbai-all-areas-5-to-10-years-231025012789,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-10 Yrs,,"Hybrid - Pune, Chennai, Mumbai (All Areas)","Experience in wave-based migration strategies, dual-run execution, and Hypercare stabil...",B2B Integration;EDI;Ibm Sterling;AS2;Https;Sftp;B2B;Development,4 days ago
Customer Support Representative,https://www.naukri.com/job-listings-customer-support-representative-trigent-software-pune-bengaluru-0-to-4-years-281025008894,Accenture,,,,0-4 Yrs,2.25-5.5 Lacs PA,"Pune, Bengaluru",Customer Support Executive - International Voice Process . Job Summary: We are seeking...,International Voice Process;Inbound Voice Process;International Call Center;Bpo Voice;Voice Process;International Voice;Us Voice Process;International BPO,Few hours ago
Interior Designer,https://www.naukri.com/job-listings-interior-designer-nobroker-hyderabad-pune-bengaluru-1-to-5-years-231025008808,NoBroker,https://www.naukri.com/nobroker-jobs-careers-1632940,3.0,2423.0,1-5 Yrs,4.75-5 Lacs PA,"Hyderabad, Pune, Bengaluru",About The Company: . NoBroker is Indias FIRST and ONLY PropTech Unicorn with a disrupti...,Sketchup;Enscape;VRAY;Interior designing;Interiors;Design,5 days ago
Flutter Developer,https://www.naukri.com/job-listings-flutter-developer-bajaj-broking-pune-mumbai-all-areas-2-to-3-years-241025017959,Bajaj Broking,https://www.naukri.com/bajaj-finserve-jobs-careers-1944666,4.0,11760.0,2-3 Yrs,,"Pune, Mumbai (All Areas)",Role & responsibilities:Develop and maintain cross-platform mobile apps using Flutter a...,Firebase;Flutter widgets;App life cycle management;Dart;REST APIs;CI/CD pipelines;App Security;Asynchronous programming,3 days ago
Customer Support Executive - Voice For MNC BPO!!,https://www.naukri.com/job-listings-customer-support-executive-voice-for-mnc-bpo-hire-next-india-bhopal-indore-thane-navi-mumbai-pune-dombivli-0-to-5-years-241025019281,MNC BPO,,,,0-5 Yrs,2-2.75 Lacs PA,"Bhopal, Indore, Thane, Navi Mumbai, Pune, Dombivli","Job description Handle customer queries via Voice email , chat.. Provide excellent cust...",Good Comm Skills;BPO;Blended Process;Customer Service;Solving Queries;Chat Support;Voice Process;Inbound,3 days ago
Service Delivery Manager,https://www.naukri.com/job-listings-service-delivery-manager-citiustech-navi-mumbai-pune-15-to-24-years-231025022467,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,15-24 Yrs,,"Hybrid - Navi Mumbai, Pune",ITIL Foundation Certification (or higher) Strong leadership and team management experie...,Azure Cloud;KPI;Service Delivery;SLA;Cloud;Microsoft Azure;Service delivery management;Delivery management,4 days ago
